predict_event,pleasantness,attention,other_responsblt,chance_control,social_norms,% Total Attn
0.002333215903490782,0.753684401512146,0.0020428537391126156,0.007530908100306988,0.00559440441429615,0.011821248568594456,12.62654068132623
0.2260863482952118,0.002441535471007228,0.5080534815788269,0.054837048053741455,0.030462533235549927,0.053532883524894714,14.116665476054289
0.025945939123630524,0.03481827676296234,0.017214542254805565,0.0186373982578516,0.009461581707000732,0.018227634951472282,2.004511818156706
0.027006596326828003,0.12636370956897736,0.023607715964317322,0.030109981074929237,0.022305918857455254,0.026900360360741615,4.132926074431323
0.0048186518251895905,0.6856471300125122,0.004899898543953896,0.011366693302989006,0.008196225389838219,0.01746579073369503,11.810376123005003
0.016383929178118706,0.09846854209899902,0.015747439116239548,0.03692126274108887,0.030780307948589325,0.02848057821393013,3.6570206647108328
0.05451294407248497,0.2782895565032959,0.04477294906973839,0.030876576900482178,0.012472020462155342,0.046658389270305634,7.540096589770462
0.013124862685799599,0.7126433253288269,0.010087909176945686,0.02085791528224945,0.009849709458649158,0.027584794908761978,12.80620497909336
0.10382646322250366,0.07683700323104858,0.14157336950302124,0.21280543506145477,0.16973160207271576,0.15939810872077942,13.935382742117733
0.11106718331575394,0.2226249873638153,0.07037974894046783,0.05324892699718475,0.02436881512403488,0.08484181761741638,9.135719702195981
0.01953994110226631,0.050134509801864624,0.023363864049315453,0.020668311044573784,0.018003512173891068,0.02360190451145172,2.5045162361267477
0.007166669238358736,0.2812731862068176,0.008305894210934639,0.020626798272132874,0.01364549994468689,0.024317659437656403,5.730038913011336
0.050984395357469715,0.2769355136551894,0.07250413884563993,0.043207271257415414,0.02957267756573856,0.04356926423497498,8.333333333333334
